,db_id,original_sql
26,tpch,"SELECT MIN(o.o_orderkey) AS min_o_o_orderkey, COUNT(o.o_clerk) AS count_o_o_clerk, MAX(c.c_mktsegment) AS max_c_c_mktsegment, MIN(o.o_orderDATE) AS min_o_o_orderDATE, COUNT(s.s_phone) AS count_s_s_phone FROM customer c, orders o, supplier s WHERE s.s_nationkey = (SELECT COUNT(DISTINCT p_partkey) FROM part JOIN (SELECT ps_partkey FROM partsupp WHERE ps_availqty > 150 UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 8) AS subq_1 ON part.p_partkey = subq_1.ps_partkey) AND c.c_comment IN (SELECT DISTINCT c_comment FROM customer UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 4 UNION SELECT DISTINCT p_container FROM part WHERE p_size > 15) AND EXISTS (SELECT c_mktsegment FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate < '1994-01-01' UNION SELECT c_custkey FROM customer WHERE c_acctbal > 5000)) AND o.o_orderkey IN (SELECT DISTINCT o_orderkey FROM orders UNION SELECT l_orderkey FROM lineitem WHERE l_quantity > 30) AND o.o_custkey = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'MACHINERY' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal > 1500) AS cust_union_5 ON orders.o_custkey = cust_union_5.c_custkey) AND o.o_custkey = c.c_custkey AND s.s_name LIKE 'Supplier#000005728%' AND c.c_nationkey < 19 AND s.s_nationkey > 17 AND o.o_orderstatus LIKE 'P%' AND s.s_acctbal >= 4926.8216728359985  LIMIT 10;"
27,tpch,"SELECT MAX(c.c_custkey) AS max_c_c_custkey, MIN(c.c_name) AS min_c_c_name, AVG(c.c_nationkey) AS avg_c_c_nationkey, ps.ps_suppkey AS ps_ps_suppkey, MAX(c.c_phone) AS max_c_c_phone FROM customer c, partsupp ps WHERE EXISTS (SELECT MAX(p_size) FROM (SELECT p_size, p_type FROM part JOIN lineitem ON p_partkey = l_partkey WHERE p_retailprice > 100 ) AS t_1 GROUP BY p_type ORDER BY p_type) AND ps.ps_supplycost IN (SELECT DISTINCT ps_supplycost FROM partsupp UNION SELECT l_discount FROM lineitem UNION SELECT l_discount FROM (SELECT DISTINCT l_discount FROM lineitem AS l1_2 WHERE l_quantity < 15) AS subq_2) AND EXISTS (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate > '1995-01-01' ) UNION SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate < '1995-01-01' ) ORDER BY c_name) AND EXISTS (SELECT DISTINCT p_comment FROM part UNION SELECT DISTINCT r_name FROM region WHERE r_regionkey = 4 UNION SELECT DISTINCT l_shipinstruct FROM lineitem WHERE l_quantity > 18) AND c.c_mktsegment IN (SELECT DISTINCT c_mktsegment FROM customer UNION SELECT DISTINCT r_name FROM region WHERE r_regionkey = 1 UNION SELECT DISTINCT p_brand FROM part WHERE p_size > 12) AND c.c_mktsegment LIKE 'HOUSEHOLD%' AND c.c_acctbal < 3931.9103265814483 AND c.c_nationkey <= 15 AND ps.ps_supplycost < 861.9377163086269 AND ps.ps_availqty < 9654  GROUP BY ps.ps_suppkey LIMIT 100;"
28,tpch,"SELECT p.p_type AS p_p_type, MIN(p.p_name) AS min_p_p_name, p.p_brand AS p_p_brand, COUNT(p.p_partkey) AS count_p_p_partkey, COUNT(p.p_type) AS count_p_p_type FROM part p WHERE p.p_size > (SELECT COUNT(DISTINCT l_suppkey) FROM lineitem WHERE l_partkey IN (SELECT p_partkey FROM part WHERE p_type LIKE 'SMALL%') AND l_quantity < 15 AND l_shipdate > DATE '1995-09-01') AND EXISTS (SELECT p_type FROM (SELECT p_type FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_availqty > 50 ) UNION ALL SELECT p_type FROM part WHERE p_size < 10) t GROUP BY p_type ORDER BY p_type) AND EXISTS (SELECT COUNT(DISTINCT l_linenumber) FROM lineitem WHERE l_discount > 0.05 UNION ALL SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_orderpriority = '1-URGENT' UNION ALL SELECT 0 FROM part WHERE p_type = 'STANDARD') AND EXISTS (SELECT p_mfgr FROM (SELECT p_mfgr FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_availqty < 30 ) UNION ALL SELECT p_mfgr FROM part WHERE p_retailprice < 50) t GROUP BY p_mfgr ORDER BY p_mfgr) AND EXISTS (SELECT COUNT(l_quantity) FROM (SELECT l_quantity, l_returnflag FROM lineitem WHERE l_shipdate BETWEEN DATE '1996-01-01' AND DATE '1996-12-31' ) t GROUP BY l_returnflag ORDER BY l_returnflag) AND p.p_type LIKE 'PROMO ANODIZED COPPER%' AND p.p_name LIKE 'rosy yellow spring wheat orange%' AND p.p_brand LIKE 'Brand#31%' AND p.p_partkey < 29325 AND p.p_mfgr LIKE 'Manufacturer#2%'  GROUP BY p.p_type, p.p_brand LIMIT 10;"
29,tpch,"SELECT COUNT(n.n_regionkey) AS count_n_n_regionkey, COUNT(n.n_comment) AS count_n_n_comment, MAX(n.n_regionkey) AS max_n_n_regionkey, n.n_regionkey AS n_n_regionkey, SUM(n.n_nationkey) AS sum_n_n_nationkey FROM nation n WHERE EXISTS (SELECT SUM(o_totalprice) FROM (SELECT o_totalprice, o_orderstatus FROM orders WHERE o_orderdate >= DATE '1995-01-01' ) t GROUP BY o_orderstatus ORDER BY o_orderstatus) AND EXISTS (SELECT DISTINCT s_name FROM supplier UNION SELECT s_comment FROM supplier WHERE s_acctbal < 3000) AND n.n_comment IN (SELECT n_comment FROM nation WHERE n_nationkey IN (SELECT s_nationkey FROM supplier WHERE s_acctbal > 2000 ) UNION SELECT n_comment FROM nation WHERE n_nationkey IN (SELECT s_nationkey FROM supplier WHERE s_acctbal < 2000 ) ORDER BY n_comment) AND EXISTS (SELECT SUM(ps_supplycost) FROM (SELECT ps_supplycost, ps_partkey FROM partsupp JOIN supplier ON ps_suppkey = s_suppkey WHERE s_nationkey = 4 UNION SELECT ps_supplycost, ps_partkey FROM partsupp JOIN part ON ps_partkey = p_partkey WHERE p_size < 15 AND p_type IN (SELECT p_type FROM part WHERE p_retailprice > 100)) AS subq_4 GROUP BY ps_partkey) AND EXISTS (SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_orderpriority = '1-URGENT' UNION SELECT COUNT(DISTINCT ps_partkey) FROM partsupp WHERE ps_supplycost > 100) AND n.n_nationkey > 5 AND n.n_nationkey < 11 AND n.n_name LIKE 'INDONESIA%' AND n.n_regionkey > 0 AND n.n_regionkey < 2  GROUP BY n.n_regionkey LIMIT 100;"
30,tpch,"SELECT MAX(s.s_phone) AS max_s_s_phone, AVG(l.l_orderkey) AS avg_l_l_orderkey, MIN(r.r_regionkey) AS min_r_r_regionkey, MIN(ps.ps_comment) AS min_ps_ps_comment, COUNT(ps.ps_comment) AS count_ps_ps_comment FROM lineitem l, partsupp ps, region r, supplier s WHERE l.l_orderkey > (SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal < 800 INTERSECT SELECT c_custkey FROM customer WHERE c_mktsegment = 'HOUSEHOLD')) AND EXISTS (SELECT COUNT(s_suppkey) FROM (SELECT s_suppkey, s_nationkey FROM supplier JOIN nation ON s_nationkey = n_nationkey WHERE s_acctbal < 5000 ) AS t_2 GROUP BY s_nationkey ORDER BY s_nationkey) AND ps.ps_suppkey = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 1) AND s_acctbal > 4000 AND s_phone LIKE '18%') AND s.s_acctbal > (SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1500 UNION SELECT c_custkey FROM customer WHERE c_mktsegment = 'FURNITURE')) AND r.r_regionkey > (SELECT COUNT(*) FROM (SELECT c_name FROM customer UNION ALL SELECT p_name FROM part ) t) AND ps.ps_suppkey = s.s_suppkey AND ps.ps_partkey = l.l_partkey AND ps.ps_suppkey = l.l_suppkey AND l.l_receiptdate <= '1995-08-12' AND ps.ps_partkey < 55928 AND s.s_acctbal > -296.9229075985845 AND l.l_tax = 0.07133411583289143 AND l.l_orderkey <= 4377812  LIMIT 10;"
31,tpch,"SELECT COUNT(l.l_shipinstruct) AS count_l_l_shipinstruct, ps.ps_availqty AS ps_ps_availqty, MIN(l.l_linestatus) AS min_l_l_linestatus, AVG(ps.ps_supplycost) AS avg_ps_ps_supplycost, SUM(ps.ps_suppkey) AS sum_ps_ps_suppkey FROM lineitem l, partsupp ps WHERE l.l_shipmode IN (SELECT l_shipmode FROM (SELECT l_shipmode, l_orderkey FROM lineitem WHERE l_orderkey = 8 ) AS subq_1 WHERE l_orderkey > 7 ORDER BY l_orderkey) AND EXISTS (SELECT c_comment FROM (SELECT c_comment, c_nationkey FROM customer WHERE c_nationkey = 5 ) AS subq_2 WHERE c_nationkey > 4 ORDER BY c_nationkey) AND EXISTS (SELECT COUNT(*) FROM (SELECT p_name FROM part UNION SELECT p_type FROM (SELECT p_type, COUNT(*) FROM part GROUP BY p_type HAVING COUNT(*) > 6) AS subq_3) AS t_3) AND EXISTS (SELECT COUNT(c_custkey) FROM (SELECT c_custkey, c_mktsegment FROM customer JOIN orders ON c_custkey = o_custkey ) AS t_4 GROUP BY c_mktsegment ORDER BY c_mktsegment) AND ps.ps_suppkey > (SELECT COUNT(DISTINCT p_partkey) FROM (SELECT p_partkey, p_retailprice FROM part WHERE p_container = 'SM BOX' ) t) AND ps.ps_partkey = l.l_partkey AND ps.ps_suppkey = l.l_suppkey AND l.l_partkey <= 197577 AND l.l_suppkey = 1328 AND l.l_shipdate <= '1997-02-06' AND l.l_linestatus LIKE 'F%' AND ps.ps_supplycost < 500.723371204888  GROUP BY ps.ps_availqty LIMIT 10;"
32,tpch,"SELECT COUNT(s.s_comment) AS count_s_s_comment, p.p_type AS p_p_type, COUNT(p.p_size) AS count_p_p_size, s.s_address AS s_s_address, l.l_partkey AS l_l_partkey FROM lineitem l, part p, supplier s WHERE s.s_acctbal = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_acctbal > 1000 AND (s_nationkey = 5 OR s_nationkey = 10) AND 4+4=8 AND s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 1 AND 5*6=30)) AND EXISTS (SELECT COUNT(*) FROM (SELECT o_orderkey FROM orders UNION SELECT l_orderkey FROM (SELECT l_orderkey, COUNT(*) FROM lineitem GROUP BY l_orderkey HAVING COUNT(*) > 5) AS subq_2) AS t_2) AND p.p_container IN (SELECT p_container FROM (SELECT p_container, p_size FROM part ) AS subq_3 UNION SELECT s_address FROM supplier) AND p.p_brand IN (SELECT p_brand FROM (SELECT p_brand, p_retailprice FROM part ) AS subq_4 UNION SELECT s_comment FROM supplier) AND l.l_discount IN (SELECT l_discount FROM (SELECT l_discount, l_quantity FROM lineitem WHERE l_quantity = 15 ) AS subq_5 WHERE l_quantity > 10 ORDER BY l_quantity) AND l.l_receiptdate < '1993-11-13' AND l.l_shipdate < '1994-08-17' AND l.l_discount <= 0.0016158378153195985 AND l.l_extendedprice <= 44767.101011027786 AND p.p_name LIKE 'white papaya dim chartreuse pink%'  GROUP BY s.s_address, p.p_type, l.l_partkey LIMIT 30;"
33,tpch,"SELECT COUNT(c.c_custkey) AS count_c_c_custkey, COUNT(l.l_shipmode) AS count_l_l_shipmode, SUM(o.o_totalprice) AS sum_o_o_totalprice, COUNT(o.o_comment) AS count_o_o_comment, SUM(l.l_suppkey) AS sum_l_l_suppkey FROM customer c, lineitem l, orders o, region r WHERE EXISTS (SELECT r_1.r_name FROM region r_1 WHERE r_1.r_regionkey IN (SELECT n_1.n_regionkey FROM nation n_1 WHERE n_1.n_name = 'UNITED STATES' UNION ALL SELECT n2_1.n_regionkey FROM nation n2_1 WHERE n2_1.n_nationkey < 10 GROUP BY n2_1.n_regionkey) AND r_1.r_regionkey <> 3) AND c.c_custkey = (SELECT COUNT(DISTINCT o_custkey) FROM orders JOIN (SELECT c_custkey FROM customer UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal > 1000) AS cust_union_2 ON orders.o_custkey = cust_union_2.c_custkey) AND o.o_totalprice = (SELECT COUNT(DISTINCT ps_partkey) FROM partsupp WHERE ps_supplycost > 50 AND (ps_availqty = 100 OR ps_availqty = 200) AND ps_comment LIKE 'Special%') AND l.l_extendedprice > (SELECT COUNT(DISTINCT s_suppkey) FROM supplier JOIN (SELECT ps_suppkey FROM partsupp WHERE ps_availqty < 30 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 15) AS subq_4 ON supplier.s_suppkey = subq_4.ps_suppkey) AND r.r_regionkey = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'BUILDING' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal < 500) AS cust_union_5 ON orders.o_custkey = cust_union_5.c_custkey) AND o.o_orderkey = l.l_orderkey AND o.o_custkey = c.c_custkey AND l.l_shipdate < '1993-09-26' AND c.c_acctbal >= 2330.336517597526 AND l.l_linenumber <= 4 AND l.l_partkey > 114429 AND r.r_regionkey = 1  LIMIT 10;"
34,tpch,"SELECT SUM(ps.ps_partkey) AS sum_ps_ps_partkey, COUNT(s.s_address) AS count_s_s_address, COUNT(s.s_nationkey) AS count_s_s_nationkey, MIN(ps.ps_comment) AS min_ps_ps_comment, COUNT(s.s_acctbal) AS count_s_s_acctbal FROM partsupp ps, supplier s WHERE EXISTS (SELECT s_name FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 100 ) UNION SELECT s_name FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 100 ) ORDER BY s_name) AND ps.ps_partkey = (SELECT COUNT(*) FROM (SELECT c_mktsegment FROM customer UNION ALL SELECT l_shipmode FROM lineitem ) t) AND EXISTS (SELECT DISTINCT s_name FROM supplier UNION SELECT s_comment FROM supplier WHERE s_acctbal < 3000) AND s.s_nationkey > (SELECT COUNT(DISTINCT ps_suppkey) FROM partsupp WHERE ps_supplycost < 30 AND (ps_availqty = 50 OR ps_availqty = 150) AND ps_comment LIKE 'Regular%') AND EXISTS (SELECT SUM(l_extendedprice) FROM (SELECT l_extendedprice, l_returnflag FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE o_orderpriority = '1-URGENT' UNION SELECT l_extendedprice, l_returnflag FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE o_orderstatus = 'F' AND o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1000)) AS subq_5 GROUP BY l_returnflag) AND ps.ps_suppkey = s.s_suppkey AND ps.ps_suppkey <= 8631 AND ps.ps_partkey < 121639 AND ps.ps_supplycost = 281.1360580039143 AND ps.ps_availqty > 8147 AND s.s_acctbal = 4319.27130664172  LIMIT 30;"
35,tpch,"SELECT COUNT(p.p_partkey) AS count_p_p_partkey, AVG(l.l_extendedprice) AS avg_l_l_extendedprice, COUNT(o.o_orderstatus) AS count_o_o_orderstatus, COUNT(l.l_suppkey) AS count_l_l_suppkey, MAX(o.o_orderpriority) AS max_o_o_orderpriority FROM lineitem l, orders o, part p WHERE EXISTS (SELECT COUNT(p_size) FROM (SELECT p_size, p_type FROM part WHERE p_size < 15 ) t GROUP BY p_type ORDER BY p_type) AND o.o_custkey > (SELECT COUNT(DISTINCT p_partkey) FROM part WHERE p_retailprice > 200 AND (p_size = 10 OR p_size = 20) AND p_type LIKE 'STANDARD%') AND p.p_container IN (SELECT p_container FROM (SELECT p_container, p_retailprice FROM part WHERE p_retailprice = 20 ) AS subq_3 WHERE p_retailprice > 15 ORDER BY p_retailprice) AND EXISTS (SELECT SUM(l_extendedprice) FROM (SELECT l_extendedprice, l_returnflag FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE o_orderpriority = '1-URGENT' UNION SELECT l_extendedprice, l_returnflag FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE o_orderstatus = 'F' AND o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1000)) AS subq_4 GROUP BY l_returnflag) AND l.l_orderkey IN (SELECT DISTINCT l_orderkey FROM lineitem UNION SELECT o_orderkey FROM orders WHERE o_orderdate > '1995-01-01') AND o.o_orderkey = l.l_orderkey AND l.l_quantity >= 20.091412528945302 AND l.l_partkey >= 30933 AND l.l_shipmode LIKE 'RAIL%' AND p.p_partkey < 30742 AND l.l_shipinstruct LIKE 'TAKE BACK RETURN%'  LIMIT 10;"
36,tpch,"SELECT o.o_custkey AS o_o_custkey, p.p_type AS p_p_type, MIN(c.c_comment) AS min_c_c_comment, AVG(n.n_regionkey) AS avg_n_n_regionkey, AVG(c.c_acctbal) AS avg_c_c_acctbal FROM customer c, lineitem l, nation n, orders o, part p WHERE c.c_custkey IN (SELECT DISTINCT c_custkey FROM customer UNION SELECT o_custkey FROM orders WHERE o_totalprice > 1000) AND l.l_extendedprice IN (SELECT l_extendedprice FROM (SELECT l_extendedprice, l_discount FROM lineitem WHERE l_discount = 0.05 ) AS subq_2 WHERE l_discount > 0.02 ORDER BY l_discount) AND o.o_totalprice > (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT l_orderkey FROM lineitem WHERE l_quantity > 10 UNION ALL SELECT l_orderkey FROM lineitem WHERE l_discount < 0.05) AS subq_3 ON orders.o_orderkey = subq_3.l_orderkey) AND n.n_regionkey = (SELECT COUNT(*) FROM (SELECT c_mktsegment FROM customer UNION ALL SELECT l_shipmode FROM lineitem ) t) AND p.p_name IN (SELECT DISTINCT p_name FROM part UNION SELECT DISTINCT c_address FROM customer WHERE c_acctbal > 2000 UNION SELECT DISTINCT l_shipmode FROM lineitem WHERE l_tax < 0.08) AND o.o_custkey = c.c_custkey AND o.o_orderkey = l.l_orderkey AND c.c_nationkey = n.n_nationkey AND n.n_name LIKE 'VIETNAM%' AND p.p_size > 22 AND o.o_orderdate <= '1996-02-03' AND l.l_commitdate <= '1995-07-03' AND c.c_nationkey > 10  GROUP BY p.p_type, o.o_custkey LIMIT 100;"
37,tpch,"SELECT MAX(s.s_phone) AS max_s_s_phone, o.o_shippriority AS o_o_shippriority, SUM(l.l_suppkey) AS sum_l_l_suppkey, SUM(o.o_orderkey) AS sum_o_o_orderkey, s.s_suppkey AS s_s_suppkey FROM lineitem l, orders o, supplier s WHERE l.l_discount IN (SELECT l_discount FROM (SELECT l_discount, l_quantity FROM lineitem WHERE l_quantity = 15 ) AS subq_1 WHERE l_quantity > 10 ORDER BY l_quantity) AND s.s_phone IN (SELECT s_phone FROM (SELECT s_phone, s_nationkey FROM supplier ) AS subq_2 UNION SELECT p_brand FROM part) AND o.o_orderkey IN (SELECT DISTINCT o_orderkey FROM orders UNION SELECT l_orderkey FROM lineitem WHERE l_quantity > 30) AND l.l_orderkey = (SELECT COUNT(DISTINCT s_nationkey) FROM (SELECT s_nationkey, s_address FROM supplier WHERE s_acctbal > 7000 ) t) AND EXISTS (SELECT DISTINCT l_linestatus FROM (SELECT l_linestatus FROM lineitem UNION ALL SELECT o_orderpriority FROM orders) AS u_5 JOIN supplier ON u_5.l_linestatus = s_phone) AND o.o_orderkey = l.l_orderkey AND l.l_returnflag LIKE 'A%' AND l.l_shipmode LIKE 'RAIL%' AND o.o_orderkey >= 5409267 AND l.l_orderkey >= 2873164 AND l.l_quantity < 3.9950136569363703  GROUP BY o.o_shippriority, s.s_suppkey LIMIT 100;"
38,tpch,"SELECT l.l_receiptDATE AS l_l_receiptDATE, COUNT(c.c_custkey) AS count_c_c_custkey, MAX(l.l_quantity) AS max_l_l_quantity, MAX(o.o_custkey) AS max_o_o_custkey, MIN(l.l_orderkey) AS min_l_l_orderkey FROM customer c, lineitem l, orders o WHERE EXISTS (SELECT DISTINCT l_returnflag FROM (SELECT l_returnflag FROM lineitem UNION ALL SELECT o_orderstatus FROM orders) AS u_1 JOIN customer ON u_1.l_returnflag = c_phone) AND EXISTS (SELECT COUNT(*) FROM (SELECT c_acctbal FROM customer UNION SELECT s_acctbal FROM (SELECT s_acctbal, COUNT(*) FROM supplier GROUP BY s_acctbal HAVING COUNT(*) > 5) AS subq_2) AS t_2) AND o.o_orderpriority IN (SELECT o_orderpriority FROM (SELECT o_orderpriority, o_clerk FROM orders ) AS subq_3 UNION SELECT p_container FROM part) AND l.l_orderkey > (SELECT COUNT(DISTINCT p_container) FROM part JOIN (SELECT ps_partkey FROM partsupp UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_supplycost > 20) AS partsupp_union_4 ON part.p_partkey = partsupp_union_4.ps_partkey) AND c.c_nationkey > (SELECT COUNT(DISTINCT o_orderkey) FROM (SELECT o_orderkey FROM orders WHERE o_orderdate > '1997-01-01' UNION ALL SELECT l_orderkey FROM lineitem WHERE l_shipdate < '1996-01-01') t JOIN supplier ON s_suppkey = t.o_orderkey) AND o.o_custkey = c.c_custkey AND o.o_orderkey = l.l_orderkey AND l.l_quantity = 25.116557619405363 AND o.o_orderstatus LIKE 'F%' AND o.o_totalprice > 65872.58343812221 AND l.l_partkey = 171144 AND c.c_custkey = 63607  GROUP BY l.l_receiptDATE LIMIT 100;"
39,tpch,"SELECT MAX(l.l_comment) AS max_l_l_comment, AVG(l.l_orderkey) AS avg_l_l_orderkey, COUNT(o.o_comment) AS count_o_o_comment, o.o_orderpriority AS o_o_orderpriority, o.o_totalprice AS o_o_totalprice FROM lineitem l, orders o WHERE EXISTS (SELECT s_1.s_name FROM supplier s_1 WHERE s_1.s_suppkey IN (SELECT ps_1.ps_suppkey FROM partsupp ps_1 WHERE ps_1.ps_supplycost > 200 UNION ALL SELECT ps2_1.ps_suppkey FROM partsupp ps2_1 WHERE ps2_1.ps_availqty < 30 GROUP BY ps2_1.ps_suppkey) AND s_1.s_acctbal < 1000) AND o.o_custkey > (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 1) AND s_acctbal > 4000 AND s_phone LIKE '18%') AND l.l_orderkey > (SELECT COUNT(DISTINCT l_orderkey) FROM lineitem WHERE l_extendedprice > 100 AND (l_discount = 0.05 OR l_discount = 0.1) AND 1+1 = 2) AND l.l_discount = (SELECT COUNT(*) FROM (SELECT c_mktsegment FROM customer UNION ALL SELECT l_shipmode FROM lineitem ) t) AND EXISTS (SELECT COUNT(l_linenumber) FROM (SELECT l_linenumber, l_returnflag FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE l_discount < 0.1 ) AS t_5 GROUP BY l_returnflag ORDER BY l_returnflag) AND o.o_orderkey = l.l_orderkey AND o.o_orderpriority LIKE '4-NOT SPECIFIED%' AND l.l_returnflag LIKE 'A%' AND l.l_orderkey < 2657452 AND o.o_orderkey < 3394029 AND o.o_totalprice = 182687.61885309318  GROUP BY o.o_orderpriority, o.o_totalprice LIMIT 50;"
40,tpch,"SELECT COUNT(p.p_name) AS count_p_p_name, COUNT(r.r_regionkey) AS count_r_r_regionkey, AVG(l.l_orderkey) AS avg_l_l_orderkey, MIN(l.l_suppkey) AS min_l_l_suppkey, MIN(l.l_discount) AS min_l_l_discount FROM lineitem l, part p, region r WHERE r.r_name IN (SELECT r_name FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name LIKE 'A%' ) UNION SELECT r_name FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name NOT LIKE 'A%' ) ORDER BY r_name) AND EXISTS (SELECT c_name FROM (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate > '1995-01-01' UNION SELECT o_custkey FROM orders WHERE o_totalprice > 10000) UNION ALL SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderpriority = '1-URGENT' UNION ALL SELECT o_custkey FROM orders WHERE o_orderstatus = 'F')) t GROUP BY c_name) AND p.p_brand IN (SELECT DISTINCT p_brand FROM part UNION SELECT DISTINCT s_address FROM supplier WHERE s_nationkey = 5 UNION SELECT DISTINCT l_comment FROM lineitem WHERE l_quantity > 25) AND r.r_regionkey = (SELECT COUNT(DISTINCT l_orderkey) FROM (SELECT l_orderkey, l_shipdate FROM lineitem WHERE l_quantity > 10 ) t) AND l.l_linenumber = (SELECT COUNT(DISTINCT c_custkey) FROM customer JOIN (SELECT o_custkey FROM orders WHERE o_totalprice < 500 UNION ALL SELECT o_custkey FROM orders WHERE o_orderdate < '1994-01-01') AS subq_5 ON customer.c_custkey = subq_5.o_custkey) AND l.l_partkey <= 178922 AND p.p_partkey >= 74528 AND p.p_brand LIKE 'Brand#11%' AND l.l_linestatus LIKE 'F%' AND p.p_name LIKE 'pink dodger cream orchid orange%'  LIMIT 30;"
41,tpch,"SELECT p.p_mfgr AS p_p_mfgr, MIN(p.p_retailprice) AS min_p_p_retailprice, p.p_size AS p_p_size, MIN(p.p_name) AS min_p_p_name, SUM(p.p_retailprice) AS sum_p_p_retailprice FROM part p WHERE EXISTS (SELECT o_clerk FROM (SELECT o_clerk, o_totalprice FROM orders ) AS subq_1 UNION SELECT p_name FROM part) AND p.p_partkey = (SELECT COUNT(*) FROM (SELECT c_phone FROM customer UNION ALL SELECT s_phone FROM supplier ) t) AND p.p_size IN (SELECT DISTINCT p_size FROM part UNION SELECT DISTINCT c_acctbal FROM customer WHERE c_mktsegment = 'AUTOMOBILE' UNION SELECT DISTINCT l_quantity FROM lineitem WHERE l_extendedprice < 100) AND EXISTS (SELECT COUNT(*) FROM (SELECT c_name FROM customer UNION SELECT s_name FROM (SELECT s_name, COUNT(*) FROM supplier GROUP BY s_name HAVING COUNT(*) > 2) AS subq_4) AS t_4) AND EXISTS (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_discount > 0.05 UNION SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_discount < 0.10 UNION SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_discount > 0.15)) AND p.p_type LIKE 'SMALL BURNISHED TIN%' AND p.p_size > 48 AND p.p_partkey < 87511 AND p.p_name LIKE 'rosy mint honeydew turquoise seashell%' AND p.p_retailprice < 1749.313473471733  GROUP BY p.p_mfgr, p.p_size LIMIT 50;"
