,db_id,original_sql
25,tpch,"SELECT SUM(ps.ps_availqty) AS sum_ps_ps_availqty, s.s_comment AS s_s_comment, MAX(s.s_acctbal) AS max_s_s_acctbal, s.s_name AS s_s_name, AVG(s.s_acctbal) AS avg_s_s_acctbal FROM partsupp ps, supplier s WHERE s.s_nationkey > (SELECT COUNT(DISTINCT ps_partkey) FROM partsupp WHERE ps_suppkey IN (SELECT s_suppkey FROM supplier WHERE s_acctbal > 5000 UNION SELECT s_suppkey FROM supplier WHERE s_nationkey = 1)) AND EXISTS (SELECT s_2.s_address FROM supplier s_2 WHERE s_2.s_suppkey IN (SELECT ps_2.ps_suppkey FROM partsupp ps_2 WHERE ps_2.ps_supplycost > 100 UNION ALL SELECT ps2_2.ps_suppkey FROM partsupp ps2_2 WHERE ps2_2.ps_availqty < 20 GROUP BY ps2_2.ps_suppkey) AND s_2.s_acctbal < 3000) AND ps.ps_availqty > (SELECT COUNT(DISTINCT s_suppkey) FROM (SELECT s_suppkey FROM supplier WHERE s_acctbal < 8000 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_availqty > 50) t JOIN customer ON c_custkey = t.s_suppkey) AND EXISTS (SELECT AVG(l_quantity) FROM (SELECT l_quantity, l_linestatus FROM lineitem WHERE l_shipdate > '1995-03-01' UNION ALL SELECT l_quantity, l_linestatus FROM lineitem WHERE l_shipdate <= '1995-03-01' GROUP BY l_quantity, l_linestatus) t JOIN (SELECT o_orderkey, o_totalprice FROM orders) o ON t.l_quantity = o.o_orderkey GROUP BY o.o_totalprice) AND EXISTS (SELECT MAX(c_acctbal) FROM (SELECT c_acctbal, c_mktsegment FROM customer WHERE c_nationkey BETWEEN 10 AND 20 ) t GROUP BY c_mktsegment ORDER BY c_mktsegment) AND ps.ps_suppkey = s.s_suppkey AND ps.ps_partkey > 133420 AND ps.ps_partkey < 152075 AND ps.ps_suppkey > 2762 AND ps.ps_suppkey < 8114 AND ps.ps_availqty > 2203 AND ps.ps_availqty < 9200 AND ps.ps_supplycost > 493.1891030530234 AND ps.ps_supplycost < 778.1496972090654 AND s.s_suppkey > 2717 AND s.s_suppkey < 9255  GROUP BY s.s_comment, s.s_name LIMIT 10;"
26,tpch,"SELECT SUM(ps.ps_supplycost) AS sum_ps_ps_supplycost, AVG(ps.ps_availqty) AS avg_ps_ps_availqty, SUM(n.n_nationkey) AS sum_n_n_nationkey, COUNT(n.n_comment) AS count_n_n_comment, MAX(n.n_comment) AS max_n_n_comment FROM nation n, partsupp ps WHERE EXISTS (SELECT c_comment FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate > '1996-01-01' UNION SELECT o_custkey FROM orders WHERE o_orderpriority = '4-NOT SPECIFIED')) AND EXISTS (SELECT p_brand FROM (SELECT p_brand FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 8 ) UNION ALL SELECT p_brand FROM part WHERE p_size > 15) t GROUP BY p_brand ORDER BY p_brand) AND n.n_nationkey > (SELECT COUNT(DISTINCT s_suppkey) FROM (SELECT s_suppkey FROM supplier WHERE s_acctbal < 8000 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_availqty > 50) t JOIN customer ON c_custkey = t.s_suppkey) AND ps.ps_partkey > (SELECT COUNT(DISTINCT n_nationkey) FROM nation JOIN (SELECT c_nationkey FROM customer WHERE c_acctbal > 5000 UNION ALL SELECT c_nationkey FROM customer WHERE c_mktsegment = 'AUTOMOBILE') AS subq_4 ON nation.n_nationkey = subq_4.c_nationkey) AND EXISTS (SELECT AVG(s_acctbal) FROM (SELECT s_acctbal, s_name FROM supplier JOIN region ON s_nationkey = r_regionkey WHERE r_name = 'ASIA' UNION SELECT s_acctbal, s_name FROM supplier JOIN partsupp ON s_suppkey = ps_suppkey WHERE ps_supplycost < 100 AND ps_availqty IN (SELECT ps_availqty FROM partsupp WHERE ps_partkey > 1000)) AS subq_5 GROUP BY s_name) AND ps.ps_partkey > 35780 AND ps.ps_partkey < 75160 AND ps.ps_suppkey > 3492 AND ps.ps_suppkey < 4200 AND ps.ps_availqty > 6527 AND ps.ps_availqty < 9063 AND ps.ps_supplycost > 104.08777336485244 AND ps.ps_supplycost < 235.72038509395222 AND n.n_nationkey > 17 AND n.n_nationkey < 19  LIMIT 30;"
27,tpch,"SELECT l.l_shipDATE AS l_l_shipDATE, SUM(s.s_nationkey) AS sum_s_s_nationkey, COUNT(l.l_commitDATE) AS count_l_l_commitDATE, MAX(l.l_returnflag) AS max_l_l_returnflag, COUNT(s.s_nationkey) AS count_s_s_nationkey FROM lineitem l, partsupp ps, supplier s WHERE l.l_orderkey > (SELECT COUNT(DISTINCT ps_suppkey) FROM partsupp WHERE ps_availqty < 75 AND (ps_supplycost > 150 OR ps_supplycost < 250) AND 5+6=11 AND ps_partkey IN (SELECT p_partkey FROM part WHERE p_retailprice < 75 AND 7*8=56)) AND s.s_acctbal = (SELECT COUNT(*) FROM (SELECT p_type FROM part UNION ALL SELECT r_name FROM region ) t) AND EXISTS (SELECT DISTINCT p_mfgr FROM part UNION SELECT DISTINCT n_comment FROM nation WHERE n_regionkey = 2 UNION SELECT DISTINCT l_shipinstruct FROM lineitem WHERE l_discount > 0.2) AND s.s_nationkey > (SELECT (10 * 7) + COUNT(DISTINCT p_partkey) FROM part WHERE p_size IN (SELECT l_quantity FROM lineitem WHERE l_shipdate > '1995-01-01')) AND ps.ps_supplycost = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 3) AND s_acctbal < 3000 AND s_phone LIKE '27%') AND ps.ps_partkey = l.l_partkey AND ps.ps_suppkey = l.l_suppkey AND ps.ps_suppkey = s.s_suppkey AND l.l_shipmode LIKE 'REG AIR%' AND l.l_extendedprice >= 59719.005655900444 AND ps.ps_availqty > 4343 AND s.s_suppkey <= 2556 AND l.l_discount = 0.02336030977521325 AND s.s_nationkey = 14 AND ps.ps_suppkey = 8504 AND l.l_orderkey >= 193579 AND l.l_linenumber < 4 AND l.l_commitdate <= '1995-10-27'  GROUP BY l.l_shipDATE LIMIT 10;"
28,tpch,"SELECT COUNT(l.l_orderkey) AS count_l_l_orderkey, MIN(l.l_commitDATE) AS min_l_l_commitDATE, AVG(l.l_tax) AS avg_l_l_tax, MAX(l.l_commitDATE) AS max_l_l_commitDATE, MIN(l.l_partkey) AS min_l_l_partkey FROM lineitem l, region r WHERE EXISTS (SELECT AVG(s_acctbal) FROM (SELECT s_acctbal, s_name FROM supplier JOIN region ON s_nationkey = r_regionkey WHERE r_name = 'ASIA' UNION SELECT s_acctbal, s_name FROM supplier JOIN partsupp ON s_suppkey = ps_suppkey WHERE ps_supplycost < 100 AND ps_availqty IN (SELECT ps_availqty FROM partsupp WHERE ps_partkey > 1000)) AS subq_1 GROUP BY s_name) AND EXISTS (SELECT DISTINCT c_mktsegment FROM customer UNION SELECT l_shipinstruct FROM lineitem UNION SELECT l_shipinstruct FROM (SELECT DISTINCT l_shipinstruct FROM lineitem AS l1_2 WHERE l_discount > 0.1) AS subq_2) AND r.r_comment IN (SELECT r_comment FROM (SELECT r_comment, r_regionkey FROM region WHERE r_regionkey = 3 ) AS subq_3 WHERE r_regionkey > 2 ORDER BY r_regionkey) AND l.l_tax = (SELECT (10 * 7) + COUNT(DISTINCT p_partkey) FROM part WHERE p_size IN (SELECT l_quantity FROM lineitem WHERE l_shipdate > '1995-01-01')) AND EXISTS (SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 200 ) UNION SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 200 ) ORDER BY s_address) AND l.l_orderkey < 2818663 AND l.l_returnflag LIKE 'R%' AND l.l_extendedprice > 85028.68395395594 AND l.l_discount < 0.048902974080661354 AND l.l_shipmode LIKE 'RAIL%' AND l.l_quantity >= 3.39529976059155 AND r.r_regionkey < 3 AND l.l_shipdate >= '1996-11-23' AND l.l_shipinstruct LIKE 'DELIVER IN PERSON%' AND l.l_commitdate > '1995-03-21'  LIMIT 10;"
29,tpch,"SELECT MIN(p.p_container) AS min_p_p_container, COUNT(p.p_name) AS count_p_p_name, MIN(p.p_brand) AS min_p_p_brand, p.p_name AS p_p_name, SUM(c.c_acctbal) AS sum_c_c_acctbal FROM customer c, part p WHERE c.c_acctbal > (SELECT COUNT(*) FROM (SELECT o_totalprice FROM orders UNION ALL SELECT l_extendedprice FROM lineitem ) t) AND p.p_type IN (SELECT p_type FROM (SELECT p_type, p_size FROM part ) AS subq_2 UNION SELECT s_name FROM supplier) AND EXISTS (SELECT COUNT(*) FROM (SELECT p_name FROM part UNION SELECT p_type FROM (SELECT p_type, COUNT(*) FROM part GROUP BY p_type HAVING COUNT(*) > 6) AS subq_3) AS t_3) AND EXISTS (SELECT COUNT(*) FROM (SELECT c_name FROM customer UNION SELECT s_name FROM (SELECT s_name, COUNT(*) FROM supplier GROUP BY s_name HAVING COUNT(*) > 2) AS subq_4) AS t_4) AND c.c_name IN (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_quantity > 10 UNION SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_quantity > 20 UNION SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_quantity > 30)) AND c.c_name LIKE 'Customer#000013269%' AND p.p_size < 23 AND p.p_retailprice <= 1466.5595613667363 AND c.c_mktsegment LIKE 'HOUSEHOLD%' AND p.p_type LIKE 'STANDARD PLATED COPPER%' AND p.p_brand LIKE 'Brand#44%' AND c.c_custkey <= 63003 AND c.c_acctbal < 4735.861673823379 AND p.p_partkey <= 7161 AND p.p_container LIKE 'LG BOX%'  GROUP BY p.p_name LIMIT 10;"
30,tpch,"SELECT AVG(p.p_retailprice) AS avg_p_p_retailprice, MAX(ps.ps_supplycost) AS max_ps_ps_supplycost, p.p_comment AS p_p_comment, c.c_name AS c_c_name, COUNT(p.p_partkey) AS count_p_p_partkey FROM customer c, part p, partsupp ps WHERE EXISTS (SELECT p_1.p_container FROM part p_1 WHERE p_1.p_partkey IN (SELECT l_1.l_partkey FROM lineitem l_1 WHERE l_1.l_quantity < 20 UNION ALL SELECT l2_1.l_partkey FROM lineitem l2_1 WHERE l2_1.l_extendedprice > 1000 GROUP BY l2_1.l_partkey) AND p_1.p_size < 5) AND p.p_comment IN (SELECT DISTINCT p_comment FROM part UNION SELECT DISTINCT r_name FROM region WHERE r_regionkey = 4 UNION SELECT DISTINCT l_shipinstruct FROM lineitem WHERE l_quantity > 18) AND EXISTS (SELECT s_address FROM (SELECT s_address FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_name = 'FRANCE' ) UNION ALL SELECT s_address FROM supplier WHERE s_acctbal < 1500) t GROUP BY s_address ORDER BY s_address) AND c.c_mktsegment IN (SELECT c_mktsegment FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate < '1994-01-01' UNION SELECT c_custkey FROM customer WHERE c_acctbal > 5000)) AND ps.ps_supplycost IN (SELECT ps_supplycost FROM (SELECT ps_supplycost, ps_partkey FROM partsupp WHERE ps_partkey = 7 ) AS subq_5 WHERE ps_partkey > 6 ORDER BY ps_partkey) AND ps.ps_partkey = p.p_partkey AND c.c_name LIKE 'Customer#000007090%' AND c.c_mktsegment LIKE 'FURNITURE%' AND ps.ps_availqty <= 195 AND p.p_brand LIKE 'Brand#51%' AND ps.ps_partkey > 163283 AND c.c_nationkey < 7 AND p.p_partkey = 103682 AND c.c_acctbal = -505.13128699049946 AND p.p_container LIKE 'SM BAG%' AND p.p_name LIKE 'pale ivory cornsilk magenta yellow%'  GROUP BY p.p_comment, c.c_name LIMIT 10;"
31,tpch,"SELECT COUNT(c.c_mktsegment) AS count_c_c_mktsegment, SUM(c.c_nationkey) AS sum_c_c_nationkey, COUNT(s.s_suppkey) AS count_s_s_suppkey, AVG(ps.ps_availqty) AS avg_ps_ps_availqty, MAX(ps.ps_supplycost) AS max_ps_ps_supplycost FROM customer c, partsupp ps, supplier s WHERE c.c_acctbal = (SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1500 UNION SELECT c_custkey FROM customer WHERE c_mktsegment = 'FURNITURE')) AND s.s_nationkey = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'FURNITURE' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal < 800) AS cust_union_2 ON orders.o_custkey = cust_union_2.c_custkey) AND ps.ps_supplycost = (SELECT COUNT(DISTINCT o_custkey) FROM orders JOIN (SELECT c_custkey FROM customer UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal > 1000) AS cust_union_3 ON orders.o_custkey = cust_union_3.c_custkey) AND EXISTS (SELECT DISTINCT l_extendedprice FROM (SELECT l_extendedprice FROM lineitem UNION ALL SELECT o_totalprice FROM orders) AS u_4 JOIN partsupp ON u_4.l_extendedprice = ps_supplycost) AND EXISTS (SELECT COUNT(*) FROM (SELECT r_regionkey FROM region UNION SELECT n_regionkey FROM (SELECT n_regionkey, COUNT(*) FROM nation GROUP BY n_regionkey HAVING COUNT(*) > 1) AS subq_5) AS t_5) AND ps.ps_suppkey = s.s_suppkey AND s.s_acctbal > 6349.163244997833 AND ps.ps_suppkey < 2701 AND c.c_acctbal < 5086.229767131403 AND ps.ps_partkey = 15995 AND c.c_nationkey = 20 AND c.c_name LIKE 'Customer#000018664%' AND c.c_mktsegment LIKE 'MACHINERY%' AND ps.ps_supplycost > 615.2223758033317 AND s.s_name LIKE 'Supplier#000001066%' AND s.s_nationkey < 15  LIMIT 50;"
32,tpch,"SELECT c.c_phone AS c_c_phone, MAX(c.c_name) AS max_c_c_name, MIN(s.s_name) AS min_s_s_name, MIN(n.n_comment) AS min_n_n_comment, AVG(c.c_custkey) AS avg_c_c_custkey FROM customer c, nation n, supplier s WHERE EXISTS (SELECT COUNT(c_custkey) FROM (SELECT c_custkey, c_mktsegment FROM customer WHERE c_acctbal > 1000 ) t GROUP BY c_mktsegment ORDER BY c_mktsegment) AND s.s_name IN (SELECT DISTINCT s_name FROM (SELECT s_name FROM supplier UNION ALL SELECT p_name FROM part) AS u_2 JOIN lineitem ON u_2.s_name = l_shipmode) AND n.n_name IN (SELECT n_name FROM (SELECT n_name, n_regionkey FROM nation WHERE n_regionkey = 1 ) AS subq_3 WHERE n_regionkey > 0 ORDER BY n_regionkey) AND c.c_phone IN (SELECT DISTINCT c_phone FROM customer UNION SELECT c_address FROM customer WHERE c_nationkey = 15) AND EXISTS (SELECT c_name FROM (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate > '1995-01-01' ) UNION ALL SELECT c_name FROM customer WHERE c_acctbal < 0) t GROUP BY c_name ORDER BY c_name) AND n.n_nationkey = c.c_nationkey AND n.n_nationkey = s.s_nationkey AND s.s_name LIKE 'Supplier#000007814%' AND s.s_acctbal >= 5817.8512088930065 AND c.c_name LIKE 'Customer#000010993%' AND c.c_mktsegment LIKE 'MACHINERY%' AND s.s_suppkey <= 4732 AND n.n_regionkey = 1 AND s.s_nationkey <= 5 AND n.n_nationkey < 16 AND c.c_nationkey > 5 AND c.c_acctbal = 8807.398650521543  GROUP BY c.c_phone LIMIT 10;"
33,tpch,"SELECT l.l_returnflag AS l_l_returnflag, SUM(l.l_orderkey) AS sum_l_l_orderkey, MIN(l.l_discount) AS min_l_l_discount, AVG(o.o_totalprice) AS avg_o_o_totalprice, MIN(o.o_clerk) AS min_o_o_clerk FROM lineitem l, orders o WHERE l.l_discount = (SELECT COUNT(*) FROM (SELECT l_shipinstruct FROM lineitem UNION ALL SELECT p_container FROM part ) t) AND EXISTS (SELECT MIN(p_retailprice) FROM (SELECT p_retailprice, p_brand FROM part WHERE p_size > 15 UNION ALL SELECT p_retailprice, p_brand FROM part WHERE p_size <= 15 GROUP BY p_retailprice, p_brand) p JOIN (SELECT s_suppkey, s_name FROM supplier) s ON p.p_retailprice = s.s_suppkey GROUP BY s.s_name) AND l.l_extendedprice = (SELECT COUNT(DISTINCT l_suppkey) FROM lineitem WHERE l_partkey IN (SELECT p_partkey FROM part WHERE p_type LIKE 'SMALL%') AND l_quantity < 15 AND l_shipdate > DATE '1995-09-01') AND o.o_clerk IN (SELECT DISTINCT o_clerk FROM orders UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 2 UNION SELECT DISTINCT l_shipinstruct FROM lineitem WHERE l_quantity > 15) AND EXISTS (SELECT p_container FROM (SELECT p_container, p_size FROM part ) AS subq_5 UNION SELECT s_address FROM supplier) AND l.l_orderkey = o.o_orderkey AND o.o_custkey <= 76394 AND o.o_orderdate >= '1992-03-01' AND l.l_orderkey < 3418549 AND l.l_commitdate <= '1997-01-15' AND l.l_shipinstruct LIKE 'TAKE BACK RETURN%' AND l.l_partkey = 44874 AND l.l_receiptdate > '1994-11-07' AND l.l_shipdate < '1996-12-17' AND l.l_tax < 0.0538056475566045 AND l.l_quantity < 9.652008385604212  GROUP BY l.l_returnflag LIMIT 100;"
34,tpch,"SELECT COUNT(c.c_custkey) AS count_c_c_custkey, AVG(n.n_regionkey) AS avg_n_n_regionkey, n.n_regionkey AS n_n_regionkey, n.n_comment AS n_n_comment, c.c_phone AS c_c_phone FROM customer c, nation n WHERE EXISTS (SELECT DISTINCT c_name FROM customer UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 1 UNION SELECT DISTINCT p_name FROM part WHERE p_size > 10) AND EXISTS (SELECT c_address FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_totalprice > 10000 ) UNION SELECT c_address FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_totalprice < 10000 ) ORDER BY c_address) AND n.n_nationkey > (SELECT COUNT(DISTINCT c_custkey) FROM customer JOIN (SELECT o_custkey FROM orders WHERE o_totalprice < 500 UNION ALL SELECT o_custkey FROM orders WHERE o_orderdate < '1994-01-01') AS subq_3 ON customer.c_custkey = subq_3.o_custkey) AND c.c_comment IN (SELECT c_comment FROM (SELECT c_comment, c_custkey FROM customer ) AS subq_4 UNION SELECT l_shipmode FROM lineitem) AND EXISTS (SELECT c_name FROM (SELECT c_name, c_nationkey FROM customer WHERE c_nationkey = 4 ) AS subq_5 WHERE c_nationkey > 3 ORDER BY c_nationkey) AND n.n_nationkey = c.c_nationkey AND n.n_nationkey > 10 AND n.n_nationkey < 16 AND n.n_name LIKE 'FRANCE%' AND n.n_regionkey > 0 AND n.n_regionkey < 1 AND c.c_custkey > 43898 AND c.c_custkey < 48721 AND c.c_name LIKE 'Customer#000007118%' AND c.c_nationkey > 7 AND c.c_nationkey < 19  GROUP BY n.n_regionkey, c.c_phone, n.n_comment LIMIT 100;"
35,tpch,"SELECT MIN(c.c_name) AS min_c_c_name, MAX(c.c_name) AS max_c_c_name, COUNT(c.c_name) AS count_c_c_name, c.c_custkey AS c_c_custkey, MAX(ps.ps_comment) AS max_ps_ps_comment FROM customer c, partsupp ps WHERE EXISTS (SELECT p_brand FROM (SELECT p_brand FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 8 ) UNION ALL SELECT p_brand FROM part WHERE p_size > 15) t GROUP BY p_brand ORDER BY p_brand) AND EXISTS (SELECT COUNT(*) FROM (SELECT s_suppkey FROM supplier UNION SELECT l_suppkey FROM (SELECT l_suppkey, COUNT(*) FROM lineitem GROUP BY l_suppkey HAVING COUNT(*) > 10) AS subq_2) AS t_2) AND EXISTS (SELECT SUM(ps_supplycost) FROM (SELECT ps_supplycost, ps_partkey FROM partsupp JOIN supplier ON ps_suppkey = s_suppkey WHERE s_nationkey = 4 UNION SELECT ps_supplycost, ps_partkey FROM partsupp JOIN part ON ps_partkey = p_partkey WHERE p_size < 15 AND p_type IN (SELECT p_type FROM part WHERE p_retailprice > 100)) AS subq_3 GROUP BY ps_partkey) AND c.c_name IN (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate > '1995-01-01' UNION SELECT o_custkey FROM orders WHERE o_orderpriority = '1-URGENT')) AND ps.ps_supplycost = (SELECT COUNT(*) FROM (SELECT p_type FROM part UNION ALL SELECT r_name FROM region ) t) AND ps.ps_partkey > 108031 AND ps.ps_partkey < 172502 AND ps.ps_suppkey > 2407 AND ps.ps_suppkey < 3467 AND ps.ps_availqty > 424 AND ps.ps_availqty < 5355 AND ps.ps_supplycost > 213.01004007877617 AND ps.ps_supplycost < 934.4643471182441 AND c.c_custkey > 41556 AND c.c_custkey < 131781  GROUP BY c.c_custkey LIMIT 10;"
36,tpch,"SELECT MIN(s.s_comment) AS min_s_s_comment, MIN(r.r_comment) AS min_r_r_comment, AVG(l.l_linenumber) AS avg_l_l_linenumber, SUM(s.s_acctbal) AS sum_s_s_acctbal, MIN(l.l_orderkey) AS min_l_l_orderkey FROM lineitem l, partsupp ps, region r, supplier s WHERE ps.ps_partkey = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_acctbal < 1000 AND (s_nationkey = 1 OR s_nationkey = 2) AND s_phone LIKE '10%') AND EXISTS (SELECT p_container FROM (SELECT p_container FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate > '1996-01-01' ) UNION ALL SELECT p_container FROM part WHERE p_size > 20) t GROUP BY p_container ORDER BY p_container) AND s.s_name IN (SELECT DISTINCT s_name FROM (SELECT s_name FROM supplier UNION ALL SELECT p_name FROM part) AS u_3 JOIN lineitem ON u_3.s_name = l_shipmode) AND l.l_partkey > (SELECT COUNT(*) FROM (SELECT c_address FROM customer UNION ALL SELECT s_address FROM supplier ) t) AND r.r_comment IN (SELECT r_comment FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name LIKE 'E%' ) UNION SELECT r_comment FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name NOT LIKE 'E%' ) ORDER BY r_comment) AND ps.ps_partkey = l.l_partkey AND ps.ps_suppkey = l.l_suppkey AND ps.ps_suppkey = s.s_suppkey AND ps.ps_availqty > 5771 AND l.l_linenumber = 4 AND l.l_partkey = 126976 AND r.r_regionkey = 0 AND l.l_discount < 0.041671582828680255 AND s.s_suppkey <= 5944 AND l.l_suppkey = 2544 AND l.l_orderkey = 4239920 AND ps.ps_partkey < 27857 AND r.r_name LIKE 'EUROPE%'  LIMIT 30;"
37,tpch,"SELECT l.l_orderkey AS l_l_orderkey, AVG(s.s_suppkey) AS avg_s_s_suppkey, MIN(l.l_shipmode) AS min_l_l_shipmode, MIN(s.s_name) AS min_s_s_name, COUNT(s.s_suppkey) AS count_s_s_suppkey FROM lineitem l, supplier s WHERE EXISTS (SELECT DISTINCT s_name FROM supplier UNION SELECT DISTINCT r_name FROM region WHERE r_regionkey = 2 UNION SELECT DISTINCT p_type FROM part WHERE p_size < 5) AND EXISTS (SELECT l_shipmode FROM (SELECT l_shipmode FROM lineitem WHERE l_orderkey IN (SELECT o_orderkey FROM orders WHERE o_orderdate < '1994-01-01' ) UNION ALL SELECT l_shipmode FROM lineitem WHERE l_quantity > 25) t GROUP BY l_shipmode ORDER BY l_shipmode) AND EXISTS (SELECT COUNT(*) FROM (SELECT c_nationkey FROM customer UNION SELECT s_nationkey FROM (SELECT s_nationkey, COUNT(*) FROM supplier GROUP BY s_nationkey HAVING COUNT(*) > 4) AS subq_3) AS t_3) AND l.l_quantity = (SELECT COUNT(DISTINCT c_custkey) FROM (SELECT c_custkey FROM customer WHERE c_acctbal > 5000 UNION ALL SELECT o_custkey FROM orders WHERE o_totalprice < 1000) t JOIN nation ON n_nationkey = t.c_custkey) AND s.s_suppkey > (SELECT COUNT(*) FROM (SELECT s_suppkey FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 4) UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 500) t) AND l.l_returnflag LIKE 'N%' AND s.s_acctbal = 2361.253094990365 AND l.l_linenumber < 1 AND l.l_quantity >= 19.577126655874597 AND l.l_receiptdate < '1997-09-29' AND l.l_shipdate <= '1996-06-15' AND s.s_name LIKE 'Supplier#000000203%' AND l.l_shipmode LIKE 'TRUCK%' AND l.l_discount = 0.08929524945053771 AND l.l_orderkey <= 3170106  GROUP BY l.l_orderkey LIMIT 50;"
38,tpch,"SELECT MIN(l.l_receiptDATE) AS min_l_l_receiptDATE, COUNT(s.s_nationkey) AS count_s_s_nationkey, s.s_nationkey AS s_s_nationkey, MIN(l.l_linenumber) AS min_l_l_linenumber, l.l_orderkey AS l_l_orderkey FROM lineitem l, supplier s WHERE EXISTS (SELECT r_1.r_name FROM region r_1 WHERE r_1.r_regionkey IN (SELECT n_1.n_regionkey FROM nation n_1 WHERE n_1.n_name = 'UNITED STATES' UNION ALL SELECT n2_1.n_regionkey FROM nation n2_1 WHERE n2_1.n_nationkey < 10 GROUP BY n2_1.n_regionkey) AND r_1.r_regionkey <> 3) AND EXISTS (SELECT DISTINCT o_clerk FROM orders UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 2 UNION SELECT DISTINCT l_shipinstruct FROM lineitem WHERE l_quantity > 15) AND l.l_extendedprice = (SELECT COUNT(DISTINCT l_orderkey) FROM lineitem WHERE l_shipdate > DATE '1995-01-01' AND (l_quantity > 5 OR l_quantity < 10) AND 1+1=2 AND l_partkey IN (SELECT p_partkey FROM part WHERE p_size > 10 AND 2*3=6)) AND s.s_address IN (SELECT DISTINCT s_address FROM supplier UNION SELECT c_address FROM customer UNION SELECT c_address FROM (SELECT DISTINCT c_address FROM customer AS c1_4 WHERE c_nationkey = 5) AS subq_4) AND EXISTS (SELECT c_5.c_name FROM customer c_5 WHERE c_5.c_custkey IN (SELECT o_5.o_custkey FROM orders o_5 WHERE o_5.o_totalprice > 1000 UNION ALL SELECT o2_5.o_custkey FROM orders o2_5 WHERE o2_5.o_orderdate > DATE '1995-01-01' GROUP BY o2_5.o_custkey) AND c_5.c_acctbal < 0) AND s.s_name LIKE 'Supplier#000005246%' AND l.l_extendedprice <= 37791.88662747679 AND s.s_acctbal <= 3293.32758167018 AND l.l_returnflag LIKE 'N%' AND l.l_tax < 0.07319897098465869 AND l.l_partkey < 101260 AND l.l_linestatus LIKE 'F%' AND l.l_linenumber >= 3 AND l.l_suppkey <= 7095 AND l.l_commitdate >= '1997-02-06'  GROUP BY s.s_nationkey, l.l_orderkey LIMIT 100;"
