,db_id,original_sql
23,tpch,"SELECT MAX(s.s_suppkey) AS max_s_s_suppkey, MAX(c.c_acctbal) AS max_c_c_acctbal, COUNT(c.c_comment) AS count_c_c_comment, SUM(c.c_custkey) AS sum_c_c_custkey, s.s_suppkey AS s_s_suppkey, AVG(c.c_custkey) AS avg_c_c_custkey, s.s_phone AS s_s_phone, c.c_acctbal AS c_c_acctbal, COUNT(c.c_name) AS count_c_c_name, COUNT(s.s_nationkey) AS count_s_s_nationkey FROM customer c, supplier s WHERE c.c_phone IN (SELECT c_phone FROM (SELECT c_phone, c_mktsegment FROM customer ) AS subq_1 UNION SELECT p_type FROM part) AND EXISTS (SELECT DISTINCT l_linestatus FROM (SELECT l_linestatus FROM lineitem UNION ALL SELECT o_orderpriority FROM orders) AS u_2 JOIN supplier ON u_2.l_linestatus = s_phone) AND EXISTS (SELECT DISTINCT o_totalprice FROM orders UNION SELECT l_extendedprice FROM lineitem UNION SELECT l_extendedprice FROM (SELECT DISTINCT l_extendedprice FROM lineitem AS l1_3 WHERE l_shipdate > '1995-01-01') AS subq_3) AND s.s_nationkey = (SELECT COUNT(DISTINCT l_linenumber) FROM lineitem JOIN (SELECT o_orderkey FROM orders WHERE o_totalprice < 800 UNION ALL SELECT o_orderkey FROM orders WHERE o_orderdate < '1996-01-01') AS subq_4 ON lineitem.l_orderkey = subq_4.o_orderkey) AND s.s_nationkey = (SELECT COUNT(*) FROM (SELECT s_suppkey FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 4) UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 500) t) AND s.s_suppkey > 677 AND s.s_suppkey < 4077 AND s.s_name LIKE 'Supplier#000008028%' AND s.s_nationkey > 15 AND s.s_nationkey < 18 AND s.s_acctbal > 8749.520374021085 AND s.s_acctbal < 9651.958823704252 AND c.c_custkey > 73423 AND c.c_custkey < 143806 AND c.c_name LIKE 'Customer#000015064%'  GROUP BY s.s_phone, c.c_acctbal, s.s_suppkey LIMIT 10;"
24,tpch,"SELECT p.p_size AS p_p_size, MIN(p.p_container) AS min_p_p_container, p.p_name AS p_p_name, p.p_container AS p_p_container, COUNT(p.p_brand) AS count_p_p_brand, MIN(p.p_partkey) AS min_p_p_partkey, MAX(p.p_brand) AS max_p_p_brand, MIN(p.p_retailprice) AS min_p_p_retailprice, MIN(p.p_brand) AS min_p_p_brand, MIN(p.p_type) AS min_p_p_type FROM part p WHERE EXISTS (SELECT COUNT(o_orderkey) FROM (SELECT o_orderkey, o_orderpriority FROM orders JOIN customer ON o_custkey = c_custkey WHERE c_mktsegment = 'AUTOMOBILE' UNION SELECT o_orderkey, o_orderpriority FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_quantity < 10 AND l_shipdate IN (SELECT l_shipdate FROM lineitem WHERE l_receiptdate > '1997-01-01')) AS subq_1 GROUP BY o_orderpriority) AND EXISTS (SELECT p_name FROM (SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate < '1998-12-31' UNION SELECT l_partkey FROM lineitem WHERE l_quantity > 50) UNION ALL SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_returnflag = 'N' UNION ALL SELECT l_partkey FROM lineitem WHERE l_linestatus = 'O')) t GROUP BY p_name) AND EXISTS (SELECT r_name FROM (SELECT r_name, r_regionkey FROM region WHERE r_regionkey = 2 ) AS subq_3 WHERE r_regionkey > 1 ORDER BY r_regionkey) AND EXISTS (SELECT l_discount FROM (SELECT l_discount, l_quantity FROM lineitem WHERE l_quantity = 15 ) AS subq_4 WHERE l_quantity > 10 ORDER BY l_quantity) AND p.p_retailprice = (SELECT COUNT(DISTINCT ps_partkey) FROM partsupp WHERE ps_suppkey IN (SELECT s_suppkey FROM supplier WHERE s_acctbal > 7000 UNION SELECT s_suppkey FROM supplier WHERE s_nationkey = 2)) AND p.p_partkey > 72567 AND p.p_partkey < 130164 AND p.p_name LIKE 'beige floral dark lavender light%' AND p.p_mfgr LIKE 'Manufacturer#1%' AND p.p_brand LIKE 'Brand#11%' AND p.p_type LIKE 'MEDIUM POLISHED TIN%' AND p.p_size > 28 AND p.p_size < 48 AND p.p_container LIKE 'LG PKG%' AND p.p_retailprice <= 1000.9961493572048  GROUP BY p.p_container, p.p_size, p.p_name LIMIT 10;"
25,tpch,"SELECT SUM(p.p_retailprice) AS sum_p_p_retailprice, MIN(p.p_partkey) AS min_p_p_partkey, l.l_linestatus AS l_l_linestatus, COUNT(p.p_comment) AS count_p_p_comment, l.l_receiptDATE AS l_l_receiptDATE, MIN(p.p_brand) AS min_p_p_brand, MIN(l.l_orderkey) AS min_l_l_orderkey, MIN(p.p_type) AS min_p_p_type, MAX(p.p_brand) AS max_p_p_brand, COUNT(l.l_tax) AS count_l_l_tax FROM lineitem l, part p WHERE EXISTS (SELECT AVG(l_discount) FROM (SELECT l_discount, l_shipmode FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE l_quantity > 30 ) AS t_1 GROUP BY l_shipmode ORDER BY l_shipmode) AND p.p_name IN (SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate > '1996-01-01' ) UNION SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate < '1996-01-01' ) ORDER BY p_name) AND l.l_discount = (SELECT COUNT(DISTINCT l_linenumber) FROM (SELECT l_linenumber FROM lineitem WHERE l_quantity > 20 UNION ALL SELECT o_shippriority FROM orders WHERE o_totalprice < 500) t JOIN part ON p_partkey = t.l_linenumber) AND p.p_partkey > (SELECT COUNT(*) FROM (SELECT s_name FROM supplier UNION ALL SELECT p_name FROM part ) t) AND p.p_retailprice = (SELECT COUNT(DISTINCT p_container) FROM part JOIN (SELECT ps_partkey FROM partsupp UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_supplycost > 20) AS partsupp_union_5 ON part.p_partkey = partsupp_union_5.ps_partkey) AND l.l_receiptdate > '1997-07-23' AND l.l_extendedprice > 18900.951188117495 AND l.l_returnflag LIKE 'A%' AND p.p_container LIKE 'WRAP CAN%' AND l.l_linestatus LIKE 'F%' AND l.l_commitdate <= '1994-12-26' AND p.p_type LIKE 'MEDIUM ANODIZED BRASS%' AND l.l_discount = 0.012738459531145075 AND p.p_name LIKE 'blush yellow mint bisque violet%' AND p.p_size < 36  GROUP BY l.l_receiptDATE, l.l_linestatus LIMIT 100;"
26,tpch,"SELECT AVG(ps.ps_availqty) AS avg_ps_ps_availqty, o.o_comment AS o_o_comment, MIN(l.l_linestatus) AS min_l_l_linestatus, COUNT(l.l_commitDATE) AS count_l_l_commitDATE, AVG(l.l_quantity) AS avg_l_l_quantity, MAX(o.o_custkey) AS max_o_o_custkey, MIN(l.l_returnflag) AS min_l_l_returnflag, SUM(l.l_orderkey) AS sum_l_l_orderkey, l.l_tax AS l_l_tax, COUNT(l.l_linenumber) AS count_l_l_linenumber FROM lineitem l, orders o, partsupp ps WHERE EXISTS (SELECT c_phone FROM (SELECT c_phone, c_acctbal FROM customer WHERE c_acctbal = 1000 ) AS subq_1 WHERE c_acctbal > 500 ORDER BY c_acctbal) AND EXISTS (SELECT p_name FROM (SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate < '1998-12-31' UNION SELECT l_partkey FROM lineitem WHERE l_quantity > 50) UNION ALL SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_returnflag = 'N' UNION ALL SELECT l_partkey FROM lineitem WHERE l_linestatus = 'O')) t GROUP BY p_name) AND ps.ps_supplycost IN (SELECT DISTINCT ps_supplycost FROM partsupp UNION SELECT l_discount FROM lineitem UNION SELECT l_discount FROM (SELECT DISTINCT l_discount FROM lineitem AS l1_3 WHERE l_quantity < 15) AS subq_3) AND l.l_discount = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_acctbal > 2000 AND (s_nationkey = 3 OR s_nationkey = 4) AND s_phone LIKE '40%') AND o.o_orderkey IN (SELECT o_orderkey FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1000 UNION SELECT o_custkey FROM orders WHERE o_orderdate > '1996-01-01') AND o_orderstatus IN (SELECT o_orderstatus FROM orders JOIN customer ON o_custkey = c_custkey WHERE c_mktsegment = 'BUILDING')) AND l.l_orderkey = o.o_orderkey AND l.l_partkey = ps.ps_partkey AND l.l_suppkey = ps.ps_suppkey AND l.l_quantity > 29.731947211731857 AND l.l_extendedprice < 95100.99578008776 AND ps.ps_availqty <= 7622 AND l.l_linestatus LIKE 'F%' AND l.l_tax > 0.061105821565128685 AND o.o_custkey = 117701 AND ps.ps_supplycost >= 88.20639950996498 AND l.l_partkey <= 106824 AND l.l_commitdate < '1996-04-20' AND l.l_shipinstruct LIKE 'TAKE BACK RETURN%'  GROUP BY l.l_tax, o.o_comment LIMIT 10;"
27,tpch,"SELECT MIN(s.s_nationkey) AS min_s_s_nationkey, MIN(ps.ps_availqty) AS min_ps_ps_availqty, s.s_acctbal AS s_s_acctbal, s.s_suppkey AS s_s_suppkey, MAX(s.s_address) AS max_s_s_address, MAX(ps.ps_suppkey) AS max_ps_ps_suppkey, COUNT(ps.ps_partkey) AS count_ps_ps_partkey, COUNT(ps.ps_suppkey) AS count_ps_ps_suppkey, SUM(ps.ps_availqty) AS sum_ps_ps_availqty, MAX(s.s_phone) AS max_s_s_phone FROM partsupp ps, supplier s WHERE EXISTS (SELECT s_name FROM (SELECT s_name FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 10 ) UNION ALL SELECT s_name FROM supplier WHERE s_acctbal > 5000) t GROUP BY s_name ORDER BY s_name) AND EXISTS (SELECT DISTINCT c_name FROM customer UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 1 UNION SELECT DISTINCT p_name FROM part WHERE p_size > 10) AND EXISTS (SELECT p_size FROM (SELECT p_size FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate > '1999-12-31' UNION SELECT l_partkey FROM lineitem WHERE l_quantity < 20) UNION ALL SELECT p_size FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_returnflag = 'Y' UNION ALL SELECT l_partkey FROM lineitem WHERE l_linestatus = 'C')) t GROUP BY p_size) AND ps.ps_suppkey = (SELECT COUNT(*) FROM (SELECT c_custkey FROM customer WHERE c_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 1) UNION ALL SELECT o_custkey FROM orders WHERE o_totalprice > 1000) t) AND s.s_name IN (SELECT s_name FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 100 ) UNION SELECT s_name FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 100 ) ORDER BY s_name) AND s.s_suppkey = ps.ps_suppkey AND s.s_suppkey > 1135 AND s.s_suppkey < 4080 AND s.s_name LIKE 'Supplier#000000203%' AND s.s_nationkey > 1 AND s.s_nationkey < 1 AND s.s_acctbal > 4422.649584577907 AND s.s_acctbal < 5385.956726677235 AND ps.ps_partkey > 191390 AND ps.ps_partkey < 197352 AND ps.ps_suppkey < 5728  GROUP BY s.s_acctbal, s.s_suppkey LIMIT 10;"
28,tpch,"SELECT COUNT(p.p_partkey) AS count_p_p_partkey, COUNT(p.p_container) AS count_p_p_container, MIN(c.c_acctbal) AS min_c_c_acctbal, MIN(p.p_comment) AS min_p_p_comment, MAX(p.p_name) AS max_p_p_name, MIN(c.c_mktsegment) AS min_c_c_mktsegment, MAX(p.p_type) AS max_p_p_type, AVG(c.c_acctbal) AS avg_c_c_acctbal, MIN(p.p_mfgr) AS min_p_p_mfgr, SUM(c.c_custkey) AS sum_c_c_custkey FROM customer c, part p WHERE c.c_nationkey = (SELECT COUNT(DISTINCT c_custkey) FROM (SELECT c_custkey FROM customer WHERE c_acctbal > 5000 UNION ALL SELECT o_custkey FROM orders WHERE o_totalprice < 1000) t JOIN nation ON n_nationkey = t.c_custkey) AND p.p_container IN (SELECT p_container FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_discount > 0.05 ) UNION SELECT p_container FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_discount < 0.05 ) ORDER BY p_container) AND c.c_acctbal = (SELECT (10 * 7) + COUNT(DISTINCT p_partkey) FROM part WHERE p_size IN (SELECT l_quantity FROM lineitem WHERE l_shipdate > '1995-01-01')) AND p.p_retailprice > (SELECT COUNT(DISTINCT l_linenumber) FROM (SELECT l_linenumber FROM lineitem WHERE l_quantity > 20 UNION ALL SELECT o_shippriority FROM orders WHERE o_totalprice < 500) t JOIN part ON p_partkey = t.l_linenumber) AND EXISTS (SELECT COUNT(*) FROM (SELECT r_regionkey FROM region UNION SELECT n_regionkey FROM (SELECT n_regionkey, COUNT(*) FROM nation GROUP BY n_regionkey HAVING COUNT(*) > 4) AS subq_5) AS t_5) AND c.c_acctbal <= 6312.4668524459785 AND p.p_container LIKE 'JUMBO CAN%' AND c.c_name LIKE 'Customer#000004504%' AND p.p_size = 6 AND p.p_mfgr LIKE 'Manufacturer#1%' AND p.p_name LIKE 'spring burlywood peach frosted cornsilk%' AND p.p_brand LIKE 'Brand#45%' AND c.c_mktsegment LIKE 'MACHINERY%' AND p.p_partkey <= 57171 AND p.p_type LIKE 'ECONOMY PLATED NICKEL%'  LIMIT 10;"
29,tpch,"SELECT MIN(p.p_partkey) AS min_p_p_partkey, l.l_receiptDATE AS l_l_receiptDATE, MAX(c.c_address) AS max_c_c_address, l.l_tax AS l_l_tax, COUNT(p.p_size) AS count_p_p_size, COUNT(l.l_receiptDATE) AS count_l_l_receiptDATE, MIN(l.l_receiptDATE) AS min_l_l_receiptDATE, MAX(l.l_shipDATE) AS max_l_l_shipDATE, MIN(p.p_retailprice) AS min_p_p_retailprice, AVG(l.l_discount) AS avg_l_l_discount FROM customer c, lineitem l, part p WHERE p.p_partkey > (SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal < 800 INTERSECT SELECT c_custkey FROM customer WHERE c_mktsegment = 'HOUSEHOLD')) AND c.c_name IN (SELECT DISTINCT c_name FROM customer UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 1 UNION SELECT DISTINCT p_name FROM part WHERE p_size > 10) AND l.l_discount > (SELECT COUNT(DISTINCT l_returnflag) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_orderstatus = 'F') AS order_union_3 ON lineitem.l_orderkey = order_union_3.o_orderkey) AND c.c_custkey = (SELECT COUNT(DISTINCT o_clerk) FROM orders JOIN (SELECT c_custkey FROM customer UNION ALL SELECT c_custkey FROM customer WHERE c_address LIKE '%Main%') AS cust_union_4 ON orders.o_custkey = cust_union_4.c_custkey) AND c.c_name IN (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_discount > 0.05 UNION SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_discount < 0.10 UNION SELECT o_custkey FROM orders JOIN lineitem ON o_orderkey = l_orderkey WHERE l_discount > 0.15)) AND c.c_custkey = 87574 AND l.l_shipmode LIKE 'FOB%' AND l.l_suppkey < 5890 AND l.l_orderkey <= 5266545 AND p.p_partkey <= 76440 AND l.l_extendedprice <= 101268.75017169265 AND l.l_shipdate > '1994-04-01' AND p.p_mfgr LIKE 'Manufacturer#4%' AND l.l_partkey <= 141321 AND l.l_linenumber >= 4  GROUP BY l.l_tax, l.l_receiptDATE LIMIT 30;"
30,tpch,"SELECT COUNT(l.l_receiptDATE) AS count_l_l_receiptDATE, AVG(l.l_tax) AS avg_l_l_tax, MAX(p.p_type) AS max_p_p_type, p.p_name AS p_p_name, COUNT(p.p_size) AS count_p_p_size, SUM(l.l_partkey) AS sum_l_l_partkey, MAX(p.p_brand) AS max_p_p_brand, p.p_size AS p_p_size, COUNT(l.l_tax) AS count_l_l_tax, MAX(l.l_commitDATE) AS max_l_l_commitDATE FROM lineitem l, part p WHERE EXISTS (SELECT DISTINCT o_orderstatus FROM orders UNION SELECT DISTINCT s_name FROM supplier WHERE s_acctbal < 3000 UNION SELECT DISTINCT l_linestatus FROM lineitem WHERE l_extendedprice > 50) AND EXISTS (SELECT AVG(p_retailprice) FROM (SELECT p_retailprice, p_type FROM part JOIN partsupp ON p_partkey = ps_partkey WHERE p_size > 10 ) AS t_2 GROUP BY p_type ORDER BY p_type) AND EXISTS (SELECT SUM(o_totalprice) FROM (SELECT o_totalprice, o_orderstatus FROM orders WHERE o_orderdate >= DATE '1995-01-01' ) t GROUP BY o_orderstatus ORDER BY o_orderstatus) AND l.l_discount > (SELECT COUNT(DISTINCT l_linenumber) FROM lineitem JOIN (SELECT o_orderkey FROM orders WHERE o_totalprice < 800 UNION ALL SELECT o_orderkey FROM orders WHERE o_orderdate < '1996-01-01') AS subq_4 ON lineitem.l_orderkey = subq_4.o_orderkey) AND p.p_retailprice > (SELECT COUNT(DISTINCT p_partkey) FROM part JOIN (SELECT ps_partkey FROM partsupp WHERE ps_availqty > 75 UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 15) AS subq_5 ON part.p_partkey = subq_5.ps_partkey) AND l.l_receiptdate < '1998-08-22' AND p.p_retailprice > 1359.1942649721743 AND l.l_partkey >= 17667 AND l.l_orderkey > 2919919 AND l.l_shipdate >= '1995-11-05' AND l.l_linenumber >= 5 AND l.l_linestatus LIKE 'F%' AND p.p_brand LIKE 'Brand#51%' AND l.l_extendedprice >= 95944.47372305019 AND p.p_name LIKE 'rosy mint honeydew turquoise seashell%'  GROUP BY p.p_name, p.p_size LIMIT 10;"
31,tpch,"SELECT s.s_address AS s_s_address, COUNT(s.s_suppkey) AS count_s_s_suppkey, n.n_comment AS n_n_comment, s.s_acctbal AS s_s_acctbal, AVG(s.s_acctbal) AS avg_s_s_acctbal, AVG(n.n_nationkey) AS avg_n_n_nationkey, MAX(s.s_acctbal) AS max_s_s_acctbal, n.n_regionkey AS n_n_regionkey, s.s_comment AS s_s_comment, MIN(s.s_acctbal) AS min_s_s_acctbal FROM nation n, supplier s WHERE EXISTS (SELECT c_1.c_address FROM customer c_1 WHERE c_1.c_custkey IN (SELECT o_1.o_custkey FROM orders o_1 WHERE o_1.o_totalprice < 500 UNION ALL SELECT o2_1.o_custkey FROM orders o2_1 WHERE o2_1.o_orderdate < DATE '1994-12-31' GROUP BY o2_1.o_custkey) AND c_1.c_acctbal > 1000) AND n.n_regionkey > (SELECT COUNT(DISTINCT c_custkey) FROM customer WHERE c_acctbal < 3000 AND (c_mktsegment = 'FURNITURE' OR c_mktsegment = 'HOUSEHOLD') AND c_phone LIKE '30%') AND s.s_nationkey = (SELECT COUNT(DISTINCT l_linenumber) FROM lineitem JOIN (SELECT o_orderkey FROM orders WHERE o_totalprice < 800 UNION ALL SELECT o_orderkey FROM orders WHERE o_orderdate < '1996-01-01') AS subq_3 ON lineitem.l_orderkey = subq_3.o_orderkey) AND EXISTS (SELECT DISTINCT o_clerk FROM (SELECT o_clerk FROM orders UNION ALL SELECT c_phone FROM customer) AS u_4 JOIN lineitem ON u_4.o_clerk = l_shipinstruct) AND EXISTS (SELECT DISTINCT c_comment FROM customer UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 4 UNION SELECT DISTINCT p_container FROM part WHERE p_size > 15) AND n.n_nationkey = s.s_nationkey AND n.n_nationkey > 16 AND n.n_nationkey < 20 AND n.n_name LIKE 'MOROCCO%' AND n.n_regionkey > 0 AND n.n_regionkey < 3 AND s.s_suppkey > 959 AND s.s_suppkey < 7059 AND s.s_name LIKE 'Supplier#000009958%' AND s.s_nationkey > 3 AND s.s_nationkey < 14  GROUP BY s.s_acctbal, s.s_comment, n.n_regionkey, n.n_comment, s.s_address LIMIT 10;"
32,tpch,"SELECT SUM(c.c_nationkey) AS sum_c_c_nationkey, MIN(c.c_name) AS min_c_c_name, COUNT(s.s_nationkey) AS count_s_s_nationkey, c.c_nationkey AS c_c_nationkey, COUNT(s.s_suppkey) AS count_s_s_suppkey, MAX(c.c_address) AS max_c_c_address, MIN(r.r_regionkey) AS min_r_r_regionkey, ps.ps_suppkey AS ps_ps_suppkey, MIN(c.c_phone) AS min_c_c_phone, COUNT(c.c_acctbal) AS count_c_c_acctbal FROM customer c, partsupp ps, region r, supplier s WHERE c.c_custkey = (SELECT COUNT(DISTINCT c_custkey) FROM customer JOIN (SELECT o_custkey FROM orders WHERE o_totalprice > 1500 UNION ALL SELECT o_custkey FROM orders WHERE o_orderdate > '1996-01-01') AS subq_1 ON customer.c_custkey = subq_1.o_custkey) AND r.r_regionkey > (SELECT COUNT(DISTINCT o_orderkey) FROM (SELECT o_orderkey, o_orderdate FROM orders ) t) AND EXISTS (SELECT DISTINCT l_extendedprice FROM (SELECT l_extendedprice FROM lineitem UNION ALL SELECT o_totalprice FROM orders) AS u_3 JOIN partsupp ON u_3.l_extendedprice = ps_supplycost) AND ps.ps_suppkey = (SELECT COUNT(DISTINCT l_returnflag) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_orderstatus = 'F') AS order_union_4 ON lineitem.l_orderkey = order_union_4.o_orderkey) AND s.s_address IN (SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 200 ) UNION SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 200 ) ORDER BY s_address) AND s.s_suppkey = ps.ps_suppkey AND r.r_name LIKE 'MIDDLE EAST%' AND r.r_regionkey < 0 AND c.c_nationkey >= 11 AND ps.ps_partkey >= 33258 AND s.s_nationkey >= 4 AND c.c_custkey <= 78168 AND ps.ps_supplycost > 578.485968380297 AND c.c_name LIKE 'Customer#000002431%' AND s.s_suppkey = 6333 AND ps.ps_suppkey = 8189  GROUP BY ps.ps_suppkey, c.c_nationkey LIMIT 10;"
33,tpch,"SELECT MIN(l.l_discount) AS min_l_l_discount, MAX(l.l_quantity) AS max_l_l_quantity, l.l_linenumber AS l_l_linenumber, MAX(l.l_commitDATE) AS max_l_l_commitDATE, SUM(l.l_orderkey) AS sum_l_l_orderkey, AVG(l.l_extendedprice) AS avg_l_l_extendedprice, SUM(l.l_tax) AS sum_l_l_tax, COUNT(l.l_quantity) AS count_l_l_quantity, COUNT(l.l_linenumber) AS count_l_l_linenumber, l.l_partkey AS l_l_partkey FROM lineitem l WHERE EXISTS (SELECT COUNT(*) FROM (SELECT c_nationkey FROM customer UNION SELECT n_nationkey FROM (SELECT n_nationkey, COUNT(*) FROM nation GROUP BY n_nationkey HAVING COUNT(*) > 3) AS subq_1) AS t_1) AND l.l_extendedprice = (SELECT COUNT(DISTINCT c_custkey) FROM customer WHERE c_acctbal < 3000 AND (c_nationkey = 15 OR c_nationkey = 20) AND 5+5=10 AND c_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 2 AND 6*7=42)) AND EXISTS (SELECT DISTINCT c_comment FROM (SELECT c_comment FROM customer UNION ALL SELECT p_comment FROM part) AS u_3 JOIN orders ON u_3.c_comment = o_clerk) AND EXISTS (SELECT DISTINCT p_brand FROM part UNION SELECT s_phone FROM supplier UNION SELECT s_phone FROM (SELECT DISTINCT s_phone FROM supplier AS s1_4 WHERE s_nationkey = 3) AS subq_4) AND EXISTS (SELECT AVG(l_tax) FROM (SELECT l_tax, l_shipinstruct FROM lineitem JOIN supplier ON l_suppkey = s_suppkey WHERE l_discount > 0.05 ) AS t_5 GROUP BY l_shipinstruct ORDER BY l_shipinstruct) AND l.l_discount = 0.09894282454421764 AND l.l_returnflag LIKE 'R%' AND l.l_shipinstruct LIKE 'TAKE BACK RETURN%' AND l.l_partkey >= 23657 AND l.l_shipmode LIKE 'TRUCK%' AND l.l_orderkey < 2780990 AND l.l_receiptdate > '1993-12-19' AND l.l_commitdate >= '1993-06-28' AND l.l_extendedprice < 101004.45587951582 AND l.l_shipdate >= '1995-11-03'  GROUP BY l.l_linenumber, l.l_partkey LIMIT 100;"
34,tpch,"SELECT MIN(n.n_name) AS min_n_n_name, SUM(n.n_regionkey) AS sum_n_n_regionkey, s.s_address AS s_s_address, MIN(r.r_comment) AS min_r_r_comment, MAX(s.s_suppkey) AS max_s_s_suppkey, SUM(s.s_nationkey) AS sum_s_s_nationkey, MAX(r.r_name) AS max_r_r_name, COUNT(r.r_name) AS count_r_r_name, r.r_regionkey AS r_r_regionkey, AVG(n.n_regionkey) AS avg_n_n_regionkey FROM nation n, region r, supplier s WHERE r.r_regionkey = (SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1000 UNION SELECT c_custkey FROM customer WHERE c_mktsegment = 'AUTOMOBILE')) AND n.n_regionkey > (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT l_orderkey FROM lineitem WHERE l_quantity > 10 UNION ALL SELECT l_orderkey FROM lineitem WHERE l_discount < 0.05) AS subq_2 ON orders.o_orderkey = subq_2.l_orderkey) AND s.s_acctbal IN (SELECT s_acctbal FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_availqty > 60 ) UNION SELECT s_acctbal FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_availqty < 60 ) ORDER BY s_acctbal) AND EXISTS (SELECT o_totalprice FROM (SELECT o_totalprice, o_custkey FROM orders WHERE o_custkey = 10 ) AS subq_4 WHERE o_custkey > 9 ORDER BY o_custkey) AND EXISTS (SELECT l_shipinstruct FROM (SELECT l_shipinstruct, l_discount FROM lineitem ) AS subq_5 UNION SELECT r_comment FROM region) AND n.n_nationkey = s.s_nationkey AND n.n_regionkey = r.r_regionkey AND n.n_nationkey > 1 AND n.n_nationkey < 11 AND n.n_name LIKE 'RUSSIA%' AND n.n_regionkey > 0 AND n.n_regionkey < 0 AND s.s_suppkey > 1316 AND s.s_suppkey < 9490 AND s.s_name LIKE 'Supplier#000004460%' AND s.s_nationkey > 4 AND s.s_nationkey < 18  GROUP BY r.r_regionkey, s.s_address LIMIT 50;"
